"GEOID","NAME","reald","ESTIMATE","MOE"
"1400000US41051005701","57.01","Unclassified.unknown",45,7.77904133312711
"1400000US41051005702","57.02","Other",1123,65.4183843225664
"1400000US41051005702","57.02","Other.african",0,13.16
"1400000US41051005702","57.02","Other.anza",0,13.16
"1400000US41051005702","57.02","Other.arab",42,11.1651156146052
"1400000US41051005702","57.02","Other.european",109,18.4346453620622
"1400000US41051005702","57.02","Other.northam",113,21.6906209368243
"1400000US41051005702","57.02","ReAfrican",0,13.16
"1400000US41051005702","57.02","ReCaribbean",0,13.16
"1400000US41051005702","57.02","ReEastEur",19,6.64852753434924
"1400000US41051005702","57.02","ReEthiopian",0,13.16
"1400000US41051005702","57.02","ReHisSou",15,5.43410506086329
"1400000US41051005702","57.02","ReMidEast",320,26.4031467916232
"1400000US41051005702","57.02","ReNoAfr",0,13.16
"1400000US41051005702","57.02","ReSlavic",539,83.2889183437689
"1400000US41051005702","57.02","ReSomalian",0,13.16
"1400000US41051005702","57.02","ReWestEur",2915,140.613682045436
"1400000US41051005702","57.02","Unclassified.unknown",584,48.563383978441
"1400000US41051005800","58","Other",1276,86.9231137485882
"1400000US41051005800","58","Other.african",16,6.23366016077232
"1400000US41051005800","58","Other.anza",16,5.47317976591305
"1400000US41051005800","58","Other.arab",0,13.16
"1400000US41051005800","58","Other.european",286,33.4622073343571
"1400000US41051005800","58","Other.northam",149,20.6427837709089
"1400000US41051005800","58","ReAfrican",0,13.16
"1400000US41051005800","58","ReCaribbean",33,13.010587760551
"1400000US41051005800","58","ReEastEur",52,9.52254681007135
"1400000US41051005800","58","ReEthiopian",0,13.16
"1400000US41051005800","58","ReHisSou",0,13.16
"1400000US41051005800","58","ReMidEast",71,23.6346773975762
"1400000US41051005800","58","ReNoAfr",0,13.16
"1400000US41051005800","58","ReSlavic",339,41.634426794421
"1400000US41051005800","58","ReSomalian",0,13.16
"1400000US41051005800","58","ReWestEur",3478,164.567780598337
"1400000US41051005800","58","Unclassified.unknown",779,55.7102146676218
"1400000US41051005901","59.01","Other",673,69.6980307442398
"1400000US41051005901","59.01","Other.african",0,13.16
"1400000US41051005901","59.01","Other.anza",0,13.16
"1400000US41051005901","59.01","Other.arab",0,13.16
"1400000US41051005901","59.01","Other.european",30,9.01078687601699
"1400000US41051005901","59.01","Other.northam",130,16.3799383011659
"1400000US41051005901","59.01","ReAfrican",0,13.16
"1400000US41051005901","59.01","ReCaribbean",14,9.65343130381628
"1400000US41051005901","59.01","ReEastEur",0,13.16
"1400000US41051005901","59.01","ReEthiopian",0,13.16
"1400000US41051005901","59.01","ReHisSou",21,7.09593969728464
"1400000US41051005901","59.01","ReMidEast",0,13.16
"1400000US41051005901","59.01","ReNoAfr",0,13.16
"1400000US41051005901","59.01","ReSlavic",116,13.6100762787172
"1400000US41051005901","59.01","ReSomalian",0,13.16
"1400000US41051005901","59.01","ReWestEur",2382,159.386854743616
"1400000US41051005901","59.01","Unclassified.unknown",413,48.9201538197704
"1400000US41051005902","59.02","Other",862,55.4572416686946
"1400000US41051005902","59.02","Other.african",0,13.16
"1400000US41051005902","59.02","Other.anza",0,13.16
"1400000US41051005902","59.02","Other.arab",48,17.0567145960909
"1400000US41051005902","59.02","Other.european",281,43.9759914783055
"1400000US41051005902","59.02","Other.northam",301,51.363791465876
"1400000US41051005902","59.02","ReAfrican",63,16.5314315717817
"1400000US41051005902","59.02","ReCaribbean",0,13.16
"1400000US41051005902","59.02","ReEastEur",196,32.7543005058115
"1400000US41051005902","59.02","ReEthiopian",0,13.16
"1400000US41051005902","59.02","ReHisSou",0,13.16
"1400000US41051005902","59.02","ReMidEast",43,10.6994573518941
"1400000US41051005902","59.02","ReNoAfr",26,9.30370757749297
"1400000US41051005902","59.02","ReSlavic",389,62.2766128328886
"1400000US41051005902","59.02","ReSomalian",0,13.16
"1400000US41051005902","59.02","ReWestEur",2572,99.071550451555
"1400000US41051005902","59.02","Unclassified.unknown",372,40.5080206216929
"1400000US41051005903","59.03","Other",1160,122.878719764398
"1400000US41051005903","59.03","Other.african",0,13.16
"1400000US41051005903","59.03","Other.anza",0,13.16
"1400000US41051005903","59.03","Other.arab",0,13.16
"1400000US41051005903","59.03","Other.european",158,22.9895738936697
"1400000US41051005903","59.03","Other.northam",298,26.7318826848204
"1400000US41051005903","59.03","ReAfrican",0,13.16
"1400000US41051005903","59.03","ReCaribbean",0,13.16
"1400000US41051005903","59.03","ReEastEur",116,16.786457288913
"1400000US41051005903","59.03","ReEthiopian",0,13.16
"1400000US41051005903","59.03","ReHisSou",0,13.16
"1400000US41051005903","59.03","ReMidEast",0,13.16
"1400000US41051005903","59.03","ReNoAfr",0,13.16
"1400000US41051005903","59.03","ReSlavic",166,21.3435184218769
"1400000US41051005903","59.03","ReSomalian",0,13.16
"1400000US41051005903","59.03","ReWestEur",2917,171.250030650362
"1400000US41051005903","59.03","Unclassified.unknown",233,24.5777533706806
"1400000US41051006001","60.01","Other",498,37.1694475182575
"1400000US41051006001","60.01","Other.african",0,13.16
"1400000US41051006001","60.01","Other.anza",15,5.874976499953
"1400000US41051006001","60.01","Other.arab",0,13.16
"1400000US41051006001","60.01","Other.european",148,21.1892347195457
"1400000US41051006001","60.01","Other.northam",153,14.2430308989168
"1400000US41051006001","60.01","ReAfrican",8,2.61523960422367
"1400000US41051006001","60.01","ReCaribbean",0,13.16
"1400000US41051006001","60.01","ReEastEur",15,2.84803615452824
"1400000US41051006001","60.01","ReEthiopian",0,13.16
"1400000US41051006001","60.01","ReHisSou",0,13.16
"1400000US41051006001","60.01","ReMidEast",4,1.28478607168664
"1400000US41051006001","60.01","ReNoAfr",5,1.7370140687398
"1400000US41051006001","60.01","ReSlavic",139,17.4786571977798
"1400000US41051006001","60.01","ReSomalian",0,13.16
"1400000US41051006001","60.01","ReWestEur",1040,38.9137258544463
"1400000US41051006001","60.01","Unclassified.unknown",121,14.7181543106634
"1400000US41051006002","60.02","Other",389,27.8683100514724
"1400000US41051006002","60.02","Other.african",0,13.16
"1400000US41051006002","60.02","Other.anza",0,13.16
"1400000US41051006002","60.02","Other.arab",0,13.16
"1400000US41051006002","60.02","Other.european",132,16.1616540961932
"1400000US41051006002","60.02","Other.northam",63,7.90541886145193
"1400000US41051006002","60.02","ReAfrican",15,5.77275479082561
"1400000US41051006002","60.02","ReCaribbean",0,13.16
"1400000US41051006002","60.02","ReEastEur",28,5.11076376997607
"1400000US41051006002","60.02","ReEthiopian",0,13.16
"1400000US41051006002","60.02","ReHisSou",0,13.16
"1400000US41051006002","60.02","ReMidEast",23,4.57209395408712
"1400000US41051006002","60.02","ReNoAfr",0,13.16
"1400000US41051006002","60.02","ReSlavic",276,33.9605857594506
"1400000US41051006002","60.02","ReSomalian",0,13.16
"1400000US41051006002","60.02","ReWestEur",1978,83.8136378755719
"1400000US41051006002","60.02","Unclassified.unknown",395,25.9016990405552
"1400000US41051006100","61","Other",443,38.2798427741351
"1400000US41051006100","61","Other.african",0,13.16
"1400000US41051006100","61","Other.anza",0,13.16
"1400000US41051006100","61","Other.arab",0,13.16
"1400000US41051006100","61","Other.european",229,30.6781474332708
"1400000US41051006100","61","Other.northam",125,16.443624389486
"1400000US41051006100","61","ReAfrican",0,13.16
"1400000US41051006100","61","ReCaribbean",0,13.16
"1400000US41051006100","61","ReEastEur",42,10.7869863724768
"1400000US41051006100","61","ReEthiopian",0,13.16
"1400000US41051006100","61","ReHisSou",0,13.16
"1400000US41051006100","61","ReMidEast",0,13.16
"1400000US41051006100","61","ReNoAfr",0,13.16
"1400000US41051006100","61","ReSlavic",182,16.5330683877041
"1400000US41051006100","61","ReSomalian",0,13.16
"1400000US41051006100","61","ReWestEur",1959,69.1393323875781
"1400000US41051006100","61","Unclassified.unknown",370,32.4940593762922
"1400000US41051006200","62","Other",627,41.2682766669811
"1400000US41051006200","62","Other.african",0,13.16
"1400000US41051006200","62","Other.anza",0,13.16
"1400000US41051006200","62","Other.arab",0,13.16
"1400000US41051006200","62","Other.european",201,26.807822635147
"1400000US41051006200","62","Other.northam",191,23.2411198148884
"1400000US41051006200","62","ReAfrican",55,15.8942671720813
"1400000US41051006200","62","ReCaribbean",0,13.16
"1400000US41051006200","62","ReEastEur",25,5.64177446044239
"1400000US41051006200","62","ReEthiopian",31,8.18707757688908
"1400000US41051006200","62","ReHisSou",0,13.16
"1400000US41051006200","62","ReMidEast",0,13.16
"1400000US41051006200","62","ReNoAfr",0,13.16
"1400000US41051006200","62","ReSlavic",215,18.5243361621949
"1400000US41051006200","62","ReSomalian",0,13.16
"1400000US41051006200","62","ReWestEur",2686,112.194849004422
"1400000US41051006200","62","Unclassified.unknown",362,31.2105967481399
"1400000US41051006300","63","Other",1660,101.152319389498
"1400000US41051006300","63","Other.african",0,13.16
"1400000US41051006300","63","Other.anza",0,13.16
"1400000US41051006300","63","Other.arab",0,13.16
"1400000US41051006300","63","Other.european",570,37.2002847435339
"1400000US41051006300","63","Other.northam",338,25.7474031615326
"1400000US41051006300","63","ReAfrican",5,2.09535809886998
"1400000US41051006300","63","ReCaribbean",6,1.802007214192
"1400000US41051006300","63","ReEastEur",36,7.14486960167924
"1400000US41051006300","63","ReEthiopian",0,13.16
"1400000US41051006300","63","ReHisSou",0,13.16
"1400000US41051006300","63","ReMidEast",112,14.0892593466619
"1400000US41051006300","63","ReNoAfr",0,13.16
"1400000US41051006300","63","ReSlavic",434,30.6761627132942
"1400000US41051006300","63","ReSomalian",13,6.28069100000151
"1400000US41051006300","63","ReWestEur",3737,156.28220753116
"1400000US41051006300","63","Unclassified.unknown",795,57.3203430702181
"1400000US41051006402","64.02","Other",1701,129.359169611445
"1400000US41051006402","64.02","Other.african",0,13.16
"1400000US41051006402","64.02","Other.anza",0,13.16
"1400000US41051006402","64.02","Other.arab",0,13.16
"1400000US41051006402","64.02","Other.european",448,47.5355192027499
"1400000US41051006402","64.02","Other.northam",189,32.2716760749655
"1400000US41051006402","64.02","ReAfrican",0,13.16
"1400000US41051006402","64.02","ReCaribbean",0,13.16
"1400000US41051006402","64.02","ReEastEur",97,29.3158661798522
"1400000US41051006402","64.02","ReEthiopian",0,13.16
"1400000US41051006402","64.02","ReHisSou",27,9.08480943663652
"1400000US41051006402","64.02","ReMidEast",157,30.3324127801021
"1400000US41051006402","64.02","ReNoAfr",0,13.16
"1400000US41051006402","64.02","ReSlavic",254,35.2684700777479
"1400000US41051006402","64.02","ReSomalian",0,13.16
"1400000US41051006402","64.02","ReWestEur",5187,140.939665039025
"1400000US41051006402","64.02","Unclassified.unknown",859,75.7604656239816
"1400000US41051006403","64.03","Other",1032,85.190871778099
"1400000US41051006403","64.03","Other.african",105,20.4967594100263
"1400000US41051006403","64.03","Other.anza",0,13.16
"1400000US41051006403","64.03","Other.arab",84,30.2262874942905
"1400000US41051006403","64.03","Other.european",139,25.4023369298968
"1400000US41051006403","64.03","Other.northam",628,87.5188699302899
"1400000US41051006403","64.03","ReAfrican",0,13.16
"1400000US41051006403","64.03","ReCaribbean",0,13.16
"1400000US41051006403","64.03","ReEastEur",0,13.16
"1400000US41051006403","64.03","ReEthiopian",0,13.16
"1400000US41051006403","64.03","ReHisSou",0,13.16
"1400000US41051006403","64.03","ReMidEast",59,14.4202805494553
"1400000US41051006403","64.03","ReNoAfr",13,3.44469441678068
"1400000US41051006403","64.03","ReSlavic",342,33.6019185650165
"1400000US41051006403","64.03","ReSomalian",0,13.16
"1400000US41051006403","64.03","ReWestEur",2730,107.73823862869
"1400000US41051006403","64.03","Unclassified.unknown",804,85.6592189642335
"1400000US41051006404","64.04","Other",739,44.032950591716
"1400000US41051006404","64.04","Other.african",52,14.733085059654
"1400000US41051006404","64.04","Other.anza",0,13.16
"1400000US41051006404","64.04","Other.arab",0,13.16
"1400000US41051006404","64.04","Other.european",89,18.7816573799412
"1400000US41051006404","64.04","Other.northam",205,27.6824713446975
"1400000US41051006404","64.04","ReAfrican",0,13.16
"1400000US41051006404","64.04","ReCaribbean",9,3.34505805256052
"1400000US41051006404","64.04","ReEastEur",167,42.862747034867
"1400000US41051006404","64.04","ReEthiopian",7,2.88930564755617
"1400000US41051006404","64.04","ReHisSou",18,7.15622268553739
"1400000US41051006404","64.04","ReMidEast",32,7.00285213770075
"1400000US41051006404","64.04","ReNoAfr",0,13.16
"1400000US41051006404","64.04","ReSlavic",212,31.3126300925441
"1400000US41051006404","64.04","ReSomalian",0,13.16
"1400000US41051006404","64.04","ReWestEur",2474,87.8125360330887
"1400000US41051006404","64.04","Unclassified.unknown",585,44.2411732736034
"1400000US41051006501","65.01","Other",1173,71.5636448511044
"1400000US41051006501","65.01","Other.african",0,13.16
"1400000US41051006501","65.01","Other.anza",0,13.16
"1400000US41051006501","65.01","Other.arab",0,13.16
"1400000US41051006501","65.01","Other.european",540,55.5049790328534
"1400000US41051006501","65.01","Other.northam",548,45.8319997538565
"1400000US41051006501","65.01","ReAfrican",0,13.16
"1400000US41051006501","65.01","ReCaribbean",0,13.16
"1400000US41051006501","65.01","ReEastEur",13,4.87916539353812
"1400000US41051006501","65.01","ReEthiopian",0,13.16
"1400000US41051006501","65.01","ReHisSou",19,7.75334414140118
"1400000US41051006501","65.01","ReMidEast",50,17.0981113247926
"1400000US41051006501","65.01","ReNoAfr",0,13.16
"1400000US41051006501","65.01","ReSlavic",383,38.6671238020751
"1400000US41051006501","65.01","ReSomalian",0,13.16
"1400000US41051006501","65.01","ReWestEur",4889,178.216467461799
"1400000US41051006501","65.01","Unclassified.unknown",910,78.369403893117
"1400000US41051006502","65.02","Other",943,84.9570438618835
"1400000US41051006502","65.02","Other.african",49,17.2883552228805
"1400000US41051006502","65.02","Other.anza",0,13.16
"1400000US41051006502","65.02","Other.arab",0,13.16
"1400000US41051006502","65.02","Other.european",282,41.5022774435331
"1400000US41051006502","65.02","Other.northam",540,95.1443028890853
"1400000US41051006502","65.02","ReAfrican",100,34.6267615761278
"1400000US41051006502","65.02","ReCaribbean",0,13.16
"1400000US41051006502","65.02","ReEastEur",0,13.16
"1400000US41051006502","65.02","ReEthiopian",0,13.16
"1400000US41051006502","65.02","ReHisSou",151,46.3846247936749
"1400000US41051006502","65.02","ReMidEast",123,19.0022422607833
"1400000US41051006502","65.02","ReNoAfr",0,13.16
"1400000US41051006502","65.02","ReSlavic",391,54.1349355747977
"1400000US41051006502","65.02","ReSomalian",0,13.16
"1400000US41051006502","65.02","ReWestEur",3888,169.628795542097
"1400000US41051006502","65.02","Unclassified.unknown",599,53.2675918271373
"1400000US41051006601","66.01","Other",421,41.4478797565388
"1400000US41051006601","66.01","Other.african",0,13.16
"1400000US41051006601","66.01","Other.anza",6,2.63969967515246
"1400000US41051006601","66.01","Other.arab",0,13.16
"1400000US41051006601","66.01","Other.european",86,13.4498242088884
"1400000US41051006601","66.01","Other.northam",159,18.6685758646047
"1400000US41051006601","66.01","ReAfrican",0,13.16
"1400000US41051006601","66.01","ReCaribbean",16,5.17848508253138
"1400000US41051006601","66.01","ReEastEur",51,10.086613650651
"1400000US41051006601","66.01","ReEthiopian",0,13.16
"1400000US41051006601","66.01","ReHisSou",0,13.16
"1400000US41051006601","66.01","ReMidEast",0,13.16
"1400000US41051006601","66.01","ReNoAfr",0,13.16
"1400000US41051006601","66.01","ReSlavic",181,17.6787760446672
"1400000US41051006601","66.01","ReSomalian",0,13.16
"1400000US41051006601","66.01","ReWestEur",2269,127.52357876585
"1400000US41051006601","66.01","Unclassified.unknown",461,37.3671263938974
"1400000US41051006602","66.02","Other",1752,92.5752524264044
"1400000US41051006602","66.02","Other.african",35,11.7427538906979
"1400000US41051006602","66.02","Other.anza",0,13.16
"1400000US41051006602","66.02","Other.arab",0,13.16
"1400000US41051006602","66.02","Other.european",334,36.1087804522667
"1400000US41051006602","66.02","Other.northam",384,44.0221947324585
"1400000US41051006602","66.02","ReAfrican",15,5.60508253730487
"1400000US41051006602","66.02","ReCaribbean",0,13.16
"1400000US41051006602","66.02","ReEastEur",7,2.98829089949422
"1400000US41051006602","66.02","ReEthiopian",0,13.16
"1400000US41051006602","66.02","ReHisSou",0,13.16
"1400000US41051006602","66.02","ReMidEast",13,4.74775612789874
"1400000US41051006602","66.02","ReNoAfr",0,13.16
"1400000US41051006602","66.02","ReSlavic",287,28.9649654917367
"1400000US41051006602","66.02","ReSomalian",0,13.16
"1400000US41051006602","66.02","ReWestEur",3643,202.91300044354
"1400000US41051006602","66.02","Unclassified.unknown",1119,87.9937777853497
"1400000US41051006701","67.01","Other",660,39.5127150911577
"1400000US41051006701","67.01","Other.african",11,3.90146006323274
"1400000US41051006701","67.01","Other.anza",0,13.16
"1400000US41051006701","67.01","Other.arab",0,13.16
"1400000US41051006701","67.01","Other.european",420,53.270385786218
"1400000US41051006701","67.01","Other.northam",209,25.6714886303853
"1400000US41051006701","67.01","ReAfrican",0,13.16
"1400000US41051006701","67.01","ReCaribbean",18,4.73062646485643
"1400000US41051006701","67.01","ReEastEur",13,3.2797026351485
"1400000US41051006701","67.01","ReEthiopian",0,13.16
"1400000US41051006701","67.01","ReHisSou",20,7.09403269921277
"1400000US41051006701","67.01","ReMidEast",41,13.9289348996074
"1400000US41051006701","67.01","ReNoAfr",0,13.16
"1400000US41051006701","67.01","ReSlavic",437,56.331583294809
"1400000US41051006701","67.01","ReSomalian",0,13.16
"1400000US41051006701","67.01","ReWestEur",1984,93.5213243777856
"1400000US41051006701","67.01","Unclassified.unknown",676,83.6375333597303
"1400000US41051006702","67.02","Other",669,42.4497660520644
"1400000US41051006702","67.02","Other.african",0,13.16
"1400000US41051006702","67.02","Other.anza",0,13.16
"1400000US41051006702","67.02","Other.arab",9,3.23505049226438
"1400000US41051006702","67.02","Other.european",252,49.0935360994704
"1400000US41051006702","67.02","Other.northam",244,30.7248615365066
"1400000US41051006702","67.02","ReAfrican",70,18.6774519909703
"1400000US41051006702","67.02","ReCaribbean",0,13.16
"1400000US41051006702","67.02","ReEastEur",34,6.0814962540069
"1400000US41051006702","67.02","ReEthiopian",0,13.16
"1400000US41051006702","67.02","ReHisSou",0,13.16
"1400000US41051006702","67.02","ReMidEast",9,3.23505049226438
"1400000US41051006702","67.02","ReNoAfr",0,13.16
"1400000US41051006702","67.02","ReSlavic",143,18.4725882745895
"1400000US41051006702","67.02","ReSomalian",0,13.16
"1400000US41051006702","67.02","ReWestEur",2192,89.3212278716543
"1400000US41051006702","67.02","Unclassified.unknown",540,50.0285582742497
"1400000US41051006801","68.01","Other",499,38.9347557459913
"1400000US41051006801","68.01","Other.african",1,0.838788709986013
"1400000US41051006801","68.01","Other.anza",0,13.16
"1400000US41051006801","68.01","Other.arab",0,13.16
"1400000US41051006801","68.01","Other.european",92,10.9438871750398
"1400000US41051006801","68.01","Other.northam",214,27.3415380225308
"1400000US41051006801","68.01","ReAfrican",9,3.46915640862444
"1400000US41051006801","68.01","ReCaribbean",0,13.16
"1400000US41051006801","68.01","ReEastEur",30,5.7891380727186
"1400000US41051006801","68.01","ReEthiopian",0,13.16
"1400000US41051006801","68.01","ReHisSou",35,12.6169998687287
"1400000US41051006801","68.01","ReMidEast",24,7.78078044366373
"1400000US41051006801","68.01","ReNoAfr",17,6.07537496785178
"1400000US41051006801","68.01","ReSlavic",168,28.3818519832656
"1400000US41051006801","68.01","ReSomalian",0,13.16
"1400000US41051006801","68.01","ReWestEur",1380,80.4707703781317
"1400000US41051006801","68.01","Unclassified.unknown",578,34.1314707070322
"1400000US41051006802","68.02","Other",703,56.2900155733679
"1400000US41051006802","68.02","Other.african",0,13.16
"1400000US41051006802","68.02","Other.anza",0,13.16
"1400000US41051006802","68.02","Other.arab",34,10.5459768395346
"1400000US41051006802","68.02","Other.european",186,26.665241964025
"1400000US41051006802","68.02","Other.northam",328,34.4471405580347
"1400000US41051006802","68.02","ReAfrican",0,13.16
"1400000US41051006802","68.02","ReCaribbean",0,13.16
"1400000US41051006802","68.02","ReEastEur",101,27.0536241888217
"1400000US41051006802","68.02","ReEthiopian",0,13.16
"1400000US41051006802","68.02","ReHisSou",0,13.16
"1400000US41051006802","68.02","ReMidEast",22,8.22294349290447
"1400000US41051006802","68.02","ReNoAfr",0,13.16
"1400000US41051006802","68.02","ReSlavic",407,45.880683764385
"1400000US41051006802","68.02","ReSomalian",0,13.16
"1400000US41051006802","68.02","ReWestEur",2730,136.191247842418
"1400000US41051006802","68.02","Unclassified.unknown",611,67.4837566997607
"1400000US41051006900","69","Other",787,50.0020473430839
"1400000US41051006900","69","Other.african",0,13.16
"1400000US41051006900","69","Other.anza",0,13.16
"1400000US41051006900","69","Other.arab",12,4.14445336413622
"1400000US41051006900","69","Other.european",371,39.4084805324311
"1400000US41051006900","69","Other.northam",165,17.1271677478356
"1400000US41051006900","69","ReAfrican",0,13.16
"1400000US41051006900","69","ReCaribbean",25,10.6271328859199
"1400000US41051006900","69","ReEastEur",33,6.17532649440497
"1400000US41051006900","69","ReEthiopian",0,13.16
"1400000US41051006900","69","ReHisSou",0,13.16
"1400000US41051006900","69","ReMidEast",82,21.1276860762721
"1400000US41051006900","69","ReNoAfr",0,13.16
"1400000US41051006900","69","ReSlavic",142,17.0327020830519
"1400000US41051006900","69","ReSomalian",0,13.16
"1400000US41051006900","69","ReWestEur",2240,93.8344899300758
"1400000US41051006900","69","Unclassified.unknown",665,80.6750499186397
"1400000US41051007001","70.01","Other",2038,82.1859845883104
"1400000US41051007001","70.01","Other.african",16,11.3686639084151
"1400000US41051007001","70.01","Other.anza",19,6.85296022715731
"1400000US41051007001","70.01","Other.arab",57,20.4547994475013
"1400000US41051007001","70.01","Other.european",242,29.3559917499818
"1400000US41051007001","70.01","Other.northam",211,26.607716093034
"1400000US41051007001","70.01","ReAfrican",147,40.4302884798328
"1400000US41051007001","70.01","ReCaribbean",142,39.8365204460681
"1400000US41051007001","70.01","ReEastEur",124,29.7196919587838
"1400000US41051007001","70.01","ReEthiopian",0,13.16
"1400000US41051007001","70.01","ReHisSou",0,13.16
"1400000US41051007001","70.01","ReMidEast",254,66.2120162999134
"1400000US41051007001","70.01","ReNoAfr",0,13.16
"1400000US41051007001","70.01","ReSlavic",384,40.0982036318337
"1400000US41051007001","70.01","ReSomalian",0,13.16
"1400000US41051007001","70.01","ReWestEur",3043,124.407957943312
"1400000US41051007001","70.01","Unclassified.unknown",607,68.0796024119009
"1400000US41051007002","70.02","Other",985,80.6589480180284
"1400000US41051007002","70.02","Other.african",0,13.16
"1400000US41051007002","70.02","Other.anza",0,13.16
"1400000US41051007002","70.02","Other.arab",25,9.27202320154561
"1400000US41051007002","70.02","Other.european",30,8.01800404948139
"1400000US41051007002","70.02","Other.northam",322,41.2044589873171
"1400000US41051007002","70.02","ReAfrican",0,13.16
"1400000US41051007002","70.02","ReCaribbean",0,13.16
"1400000US41051007002","70.02","ReEastEur",18,4.68608502643731
"1400000US41051007002","70.02","ReEthiopian",0,13.16
"1400000US41051007002","70.02","ReHisSou",0,13.16
"1400000US41051007002","70.02","ReMidEast",32,11.515
"1400000US41051007002","70.02","ReNoAfr",0,13.16
"1400000US41051007002","70.02","ReSlavic",304,29.3815604674088
"1400000US41051007002","70.02","ReSomalian",0,13.16
"1400000US41051007002","70.02","ReWestEur",1709,97.4947383471282
"1400000US41051007002","70.02","Unclassified.unknown",438,56.02408501986
"1400000US41051007100","71","Other",453,54.5319360856553
"1400000US41051007100","71","Other.african",0,13.16
"1400000US41051007100","71","Other.anza",4,2.78316304993078
"1400000US41051007100","71","Other.arab",0,13.16
"1400000US41051007100","71","Other.european",125,25.2748508761674
"1400000US41051007100","71","Other.northam",126,16.9492884529853
"1400000US41051007100","71","ReAfrican",0,13.16
"1400000US41051007100","71","ReCaribbean",0,13.16
"1400000US41051007100","71","ReEastEur",0,13.16
"1400000US41051007100","71","ReEthiopian",0,13.16
"1400000US41051007100","71","ReHisSou",0,13.16
"1400000US41051007100","71","ReMidEast",0,13.16
"1400000US41051007100","71","ReNoAfr",9,3.67741212505479
"1400000US41051007100","71","ReSlavic",114,17.1829679552166
"1400000US41051007100","71","ReSomalian",0,13.16
"1400000US41051007100","71","ReWestEur",2673,153.859216439088
"1400000US41051007100","71","Unclassified.unknown",465,41.8012917638319
"1400000US41051007201","72.01","Other",586,56.1175300964414
"1400000US41051007201","72.01","Other.african",0,13.16
"1400000US41051007201","72.01","Other.anza",0,13.16
"1400000US41051007201","72.01","Other.arab",0,13.16
"1400000US41051007201","72.01","Other.european",0,13.16
"1400000US41051007201","72.01","Other.northam",126,21.1572837457931
"1400000US41051007201","72.01","ReAfrican",44,13.5891836054452
"1400000US41051007201","72.01","ReCaribbean",0,13.16
"1400000US41051007201","72.01","ReEastEur",13,3.24131795146666
"1400000US41051007201","72.01","ReEthiopian",0,13.16
"1400000US41051007201","72.01","ReHisSou",0,13.16
"1400000US41051007201","72.01","ReMidEast",0,13.16
"1400000US41051007201","72.01","ReNoAfr",0,13.16
"1400000US41051007201","72.01","ReSlavic",132,18.0463322797182
"1400000US41051007201","72.01","ReSomalian",0,13.16
"1400000US41051007201","72.01","ReWestEur",1875,76.02138401422
"1400000US41051007201","72.01","Unclassified.unknown",465,38.0094683894684
"1400000US41051007202","72.02","Other",1571,145.59358241716
"1400000US41051007202","72.02","Other.african",0,13.16
"1400000US41051007202","72.02","Other.anza",0,13.16
"1400000US41051007202","72.02","Other.arab",0,13.16
"1400000US41051007202","72.02","Other.european",71,15.4741522283936
"1400000US41051007202","72.02","Other.northam",203,25.6184654765854
"1400000US41051007202","72.02","ReAfrican",63,14.0916599292809
"1400000US41051007202","72.02","ReCaribbean",0,13.16
"1400000US41051007202","72.02","ReEastEur",0,13.16
"1400000US41051007202","72.02","ReEthiopian",10,3.84996778395612
"1400000US41051007202","72.02","ReHisSou",0,13.16
"1400000US41051007202","72.02","ReMidEast",50,18.3673660809056
"1400000US41051007202","72.02","ReNoAfr",0,13.16
"1400000US41051007202","72.02","ReSlavic",132,19.7406854047675
"1400000US41051007202","72.02","ReSomalian",0,13.16
"1400000US41051007202","72.02","ReWestEur",1730,71.8484704899833
"1400000US41051007202","72.02","Unclassified.unknown",521,34.86459041689
"1400000US41051007300","73","Other",516,44.2793086984485
"1400000US41051007300","73","Other.african",15,6.18955159421908
"1400000US41051007300","73","Other.anza",0,13.16
"1400000US41051007300","73","Other.arab",0,13.16
"1400000US41051007300","73","Other.european",22,5.69310235614116
"1400000US41051007300","73","Other.northam",93,15.3099929947731
"1400000US41051007300","73","ReAfrican",0,13.16
"1400000US41051007300","73","ReCaribbean",10,4.61187125796027
"1400000US41051007300","73","ReEastEur",12,5.22724472714833
"1400000US41051007300","73","ReEthiopian",0,13.16
"1400000US41051007300","73","ReHisSou",0,13.16
"1400000US41051007300","73","ReMidEast",6,1.81509929136122
"1400000US41051007300","73","ReNoAfr",0,13.16
"1400000US41051007300","73","ReSlavic",64,11.2808506189693
"1400000US41051007300","73","ReSomalian",1,0.767176927116555
"1400000US41051007300","73","ReWestEur",492,47.1925099002744
"1400000US41051007300","73","Unclassified.unknown",393,40.7367568833725
"1400000US41051007400","74","Other",1673,88.9220646756895
"1400000US41051007400","74","Other.african",0,13.16
"1400000US41051007400","74","Other.anza",0,13.16
"1400000US41051007400","74","Other.arab",0,13.16
"1400000US41051007400","74","Other.european",87,10.6147122399762
"1400000US41051007400","74","Other.northam",288,42.8960364107221
"1400000US41051007400","74","ReAfrican",34,10.1907052963718
"1400000US41051007400","74","ReCaribbean",18,7.30452243048784
"1400000US41051007400","74","ReEastEur",7,2.68669344873955
"1400000US41051007400","74","ReEthiopian",0,13.16
"1400000US41051007400","74","ReHisSou",39,10.5668044631525
"1400000US41051007400","74","ReMidEast",0,13.16
"1400000US41051007400","74","ReNoAfr",0,13.16
"1400000US41051007400","74","ReSlavic",86,16.3826226399347
